year_fall,term_fall,crn_fall,professor,course,gpa_fall,n_students_fall,instruction_method_fall,As_fall,Bs_fall,Cs_fall,Ds_fall,Fs_fall,withdrawal_while_failing_fall,As_through_WFs_fall,DWFs_fall,other_fall,A_plus_fall,A_regular_fall,A_minus_fall,B_plus_fall,B_regular_fall,B_minus_fall,C_plus_fall,C_regular_fall,C_minus_fall,D_regular_fall,F_regular_fall,year_spring,term_spring,crn_spring,gpa_spring,n_students_spring,instruction_method_spring,As_spring,Bs_spring,Cs_spring,Ds_spring,Fs_spring,withdrawal_while_failing_spring,As_through_WFs_spring,DWFs_spring,other_spring,A_plus_spring,A_regular_spring,A_minus_spring,B_plus_spring,B_regular_spring,B_minus_spring,C_plus_spring,C_regular_spring,C_minus_spring,D_regular_spring,F_regular_spring,diff
2019,Spring,19232,"Maier, Thomas",CIS 2010,2.53,40,T,12,10,9,3,4,0,38,22.5,0,2,4,6,1,5,4,0,5,4,3,4,2020,Spring,18019,2.5,8,T,3,2,1,0,2,0,8,25,0,0,3,0,1,1,0,0,1,0,0,2,-0.029999999999999805
2019,Spring,19232,"Maier, Thomas",CIS 2010,2.53,40,T,12,10,9,3,4,0,38,22.5,0,2,4,6,1,5,4,0,5,4,3,4,2020,Spring,18020,2.43,26,T,6,7,4,2,4,0,23,26.9,2,3,3,0,2,4,1,1,1,2,2,4,-0.09999999999999964
2019,Spring,19233,"Maier, Thomas",CIS 2010,1.65,36,T,2,9,5,5,10,0,31,55.6,0,0,2,0,2,7,0,2,3,0,5,10,2020,Spring,18013,2.38,38,T,11,10,2,4,7,0,34,36.8,1,1,5,5,0,8,2,1,1,0,4,7,0.73
2019,Spring,19233,"Maier, Thomas",CIS 2010,1.65,36,T,2,9,5,5,10,0,31,55.6,0,0,2,0,2,7,0,2,3,0,5,10,2020,Spring,18014,2.52,22,T,8,5,2,3,3,0,21,31.8,0,0,5,3,0,3,2,1,1,0,3,3,0.8700000000000001
2019,Spring,19233,"Maier, Thomas",CIS 2010,1.65,36,T,2,9,5,5,10,0,31,55.6,0,0,2,0,2,7,0,2,3,0,5,10,2020,Spring,18015,2.62,43,T,17,8,5,2,7,0,39,27.9,1,0,11,6,2,5,1,0,3,2,2,7,0.9700000000000002
2019,Spring,19233,"Maier, Thomas",CIS 2010,1.65,36,T,2,9,5,5,10,0,31,55.6,0,0,2,0,2,7,0,2,3,0,5,10,2020,Spring,18016,2.83,40,T,15,9,3,6,2,0,35,30,1,4,4,7,5,3,1,0,3,0,6,2,1.1800000000000002
2019,Spring,19233,"Maier, Thomas",CIS 2010,1.65,36,T,2,9,5,5,10,0,31,55.6,0,0,2,0,2,7,0,2,3,0,5,10,2020,Spring,18017,2.94,44,T,20,6,2,4,4,0,36,36.4,0,2,14,4,1,4,1,1,1,0,4,4,1.29
2019,Spring,19233,"Maier, Thomas",CIS 2010,1.65,36,T,2,9,5,5,10,0,31,55.6,0,0,2,0,2,7,0,2,3,0,5,10,2020,Spring,18018,2.5,13,T,4,3,2,0,3,0,12,23.1,1,2,2,0,1,1,1,0,2,0,0,3,0.8500000000000001
2019,Spring,19233,"Maier, Thomas",CIS 2010,1.65,36,T,2,9,5,5,10,0,31,55.6,0,0,2,0,2,7,0,2,3,0,5,10,2020,Spring,18019,2.5,8,T,3,2,1,0,2,0,8,25,0,0,3,0,1,1,0,0,1,0,0,2,0.8500000000000001
2019,Spring,19233,"Maier, Thomas",CIS 2010,1.65,36,T,2,9,5,5,10,0,31,55.6,0,0,2,0,2,7,0,2,3,0,5,10,2020,Spring,18020,2.43,26,T,6,7,4,2,4,0,23,26.9,2,3,3,0,2,4,1,1,1,2,2,4,0.7800000000000002
2019,Spring,19234,"Maier, Thomas",CIS 2010,2.31,38,T,5,13,7,2,5,0,32,31.6,1,0,4,1,2,7,4,1,4,2,2,5,2020,Spring,18013,2.38,38,T,11,10,2,4,7,0,34,36.8,1,1,5,5,0,8,2,1,1,0,4,7,0.06999999999999984
2019,Spring,19234,"Maier, Thomas",CIS 2010,2.31,38,T,5,13,7,2,5,0,32,31.6,1,0,4,1,2,7,4,1,4,2,2,5,2020,Spring,18014,2.52,22,T,8,5,2,3,3,0,21,31.8,0,0,5,3,0,3,2,1,1,0,3,3,0.20999999999999996
2019,Spring,19234,"Maier, Thomas",CIS 2010,2.31,38,T,5,13,7,2,5,0,32,31.6,1,0,4,1,2,7,4,1,4,2,2,5,2020,Spring,18015,2.62,43,T,17,8,5,2,7,0,39,27.9,1,0,11,6,2,5,1,0,3,2,2,7,0.31000000000000005
2019,Spring,19234,"Maier, Thomas",CIS 2010,2.31,38,T,5,13,7,2,5,0,32,31.6,1,0,4,1,2,7,4,1,4,2,2,5,2020,Spring,18016,2.83,40,T,15,9,3,6,2,0,35,30,1,4,4,7,5,3,1,0,3,0,6,2,0.52
2019,Spring,19234,"Maier, Thomas",CIS 2010,2.31,38,T,5,13,7,2,5,0,32,31.6,1,0,4,1,2,7,4,1,4,2,2,5,2020,Spring,18017,2.94,44,T,20,6,2,4,4,0,36,36.4,0,2,14,4,1,4,1,1,1,0,4,4,0.6299999999999999
2019,Spring,19234,"Maier, Thomas",CIS 2010,2.31,38,T,5,13,7,2,5,0,32,31.6,1,0,4,1,2,7,4,1,4,2,2,5,2020,Spring,18018,2.5,13,T,4,3,2,0,3,0,12,23.1,1,2,2,0,1,1,1,0,2,0,0,3,0.18999999999999995
2019,Spring,19234,"Maier, Thomas",CIS 2010,2.31,38,T,5,13,7,2,5,0,32,31.6,1,0,4,1,2,7,4,1,4,2,2,5,2020,Spring,18019,2.5,8,T,3,2,1,0,2,0,8,25,0,0,3,0,1,1,0,0,1,0,0,2,0.18999999999999995
2019,Spring,19234,"Maier, Thomas",CIS 2010,2.31,38,T,5,13,7,2,5,0,32,31.6,1,0,4,1,2,7,4,1,4,2,2,5,2020,Spring,18020,2.43,26,T,6,7,4,2,4,0,23,26.9,2,3,3,0,2,4,1,1,1,2,2,4,0.1200000000000001
2019,Spring,19235,"Maier, Thomas",CIS 2010,2.43,39,T,8,15,5,3,6,0,37,25.6,1,0,6,2,2,11,2,2,3,0,3,6,2020,Spring,18013,2.38,38,T,11,10,2,4,7,0,34,36.8,1,1,5,5,0,8,2,1,1,0,4,7,-0.050000000000000266
2019,Spring,19235,"Maier, Thomas",CIS 2010,2.43,39,T,8,15,5,3,6,0,37,25.6,1,0,6,2,2,11,2,2,3,0,3,6,2020,Spring,18014,2.52,22,T,8,5,2,3,3,0,21,31.8,0,0,5,3,0,3,2,1,1,0,3,3,0.08999999999999986
2019,Spring,19235,"Maier, Thomas",CIS 2010,2.43,39,T,8,15,5,3,6,0,37,25.6,1,0,6,2,2,11,2,2,3,0,3,6,2020,Spring,18015,2.62,43,T,17,8,5,2,7,0,39,27.9,1,0,11,6,2,5,1,0,3,2,2,7,0.18999999999999995
2019,Spring,19235,"Maier, Thomas",CIS 2010,2.43,39,T,8,15,5,3,6,0,37,25.6,1,0,6,2,2,11,2,2,3,0,3,6,2020,Spring,18016,2.83,40,T,15,9,3,6,2,0,35,30,1,4,4,7,5,3,1,0,3,0,6,2,0.3999999999999999
2019,Spring,19235,"Maier, Thomas",CIS 2010,2.43,39,T,8,15,5,3,6,0,37,25.6,1,0,6,2,2,11,2,2,3,0,3,6,2020,Spring,18017,2.94,44,T,20,6,2,4,4,0,36,36.4,0,2,14,4,1,4,1,1,1,0,4,4,0.5099999999999998
2019,Spring,19235,"Maier, Thomas",CIS 2010,2.43,39,T,8,15,5,3,6,0,37,25.6,1,0,6,2,2,11,2,2,3,0,3,6,2020,Spring,18018,2.5,13,T,4,3,2,0,3,0,12,23.1,1,2,2,0,1,1,1,0,2,0,0,3,0.06999999999999984
2019,Spring,19235,"Maier, Thomas",CIS 2010,2.43,39,T,8,15,5,3,6,0,37,25.6,1,0,6,2,2,11,2,2,3,0,3,6,2020,Spring,18019,2.5,8,T,3,2,1,0,2,0,8,25,0,0,3,0,1,1,0,0,1,0,0,2,0.06999999999999984
2019,Spring,19235,"Maier, Thomas",CIS 2010,2.43,39,T,8,15,5,3,6,0,37,25.6,1,0,6,2,2,11,2,2,3,0,3,6,2020,Spring,18020,2.43,26,T,6,7,4,2,4,0,23,26.9,2,3,3,0,2,4,1,1,1,2,2,4,0
2019,Spring,19236,"Hill, Richard",HIST 2110,2.77,30,NULL,7,12,4,0,2,1,26,20,1,0,7,0,0,12,0,0,4,0,0,2,2020,Spring,18754,2.5,22,NULL,6,6,4,0,4,0,20,27.3,0,0,6,0,0,6,0,0,4,0,0,4,-0.27
2019,Spring,19236,"Hill, Richard",HIST 2110,2.77,30,NULL,7,12,4,0,2,1,26,20,1,0,7,0,0,12,0,0,4,0,0,2,2020,Spring,22678,2.3,24,NULL,4,6,6,0,4,0,20,29.2,1,0,4,0,0,6,0,0,6,0,0,4,-0.4700000000000002
2019,Spring,19237,"Hill, Richard",HIST 2110,2.78,30,NULL,7,13,4,0,3,0,27,16.7,1,0,7,0,0,13,0,0,4,0,0,3,2020,Spring,18754,2.5,22,NULL,6,6,4,0,4,0,20,27.3,0,0,6,0,0,6,0,0,4,0,0,4,-0.2799999999999998
2019,Spring,19237,"Hill, Richard",HIST 2110,2.78,30,NULL,7,13,4,0,3,0,27,16.7,1,0,7,0,0,13,0,0,4,0,0,3,2020,Spring,22678,2.3,24,NULL,4,6,6,0,4,0,20,29.2,1,0,4,0,0,6,0,0,6,0,0,4,-0.48
2019,Spring,19249,"Nduwimana, Alexis",ASTR 1020 L,2.78,23,NULL,6,10,5,0,2,0,23,8.7,0,0,6,0,0,10,0,0,5,0,0,2,2020,Spring,18026,2.73,15,NULL,3,5,7,0,0,0,15,0,0,0,3,0,0,5,0,0,7,0,0,0,-0.04999999999999982
2019,Spring,19250,"Moore, Bernard",BIOL 1104 L,2.09,12,NULL,0,4,4,3,0,0,11,33.3,0,0,0,0,0,4,0,0,4,0,3,0,2020,Spring,17775,3.38,22,NULL,14,3,3,0,1,0,21,9.1,0,0,14,0,0,3,0,0,3,0,0,1,1.29
2019,Spring,19250,"Moore, Bernard",BIOL 1104 L,2.09,12,NULL,0,4,4,3,0,0,11,33.3,0,0,0,0,0,4,0,0,4,0,3,0,2020,Spring,18027,3.76,17,NULL,13,4,0,0,0,0,17,0,0,0,13,0,0,4,0,0,0,0,0,0,1.67
2019,Spring,19257,"Garcia, Francisco",ENVS 1401,2.25,13,NULL,2,4,3,1,2,0,12,23.1,1,0,2,0,0,4,0,0,3,0,1,2,2020,Spring,18030,2.13,15,NULL,3,4,4,0,4,0,15,26.7,0,0,3,0,0,4,0,0,4,0,0,4,-0.1200000000000001
2019,Spring,19258,"Garcia, Francisco",ENVS 1401 L,2.69,15,NULL,3,5,3,2,0,0,13,20,1,0,3,0,0,5,0,0,3,0,2,0,2020,Spring,18031,1.7,10,NULL,2,2,1,1,4,0,10,50,0,0,2,0,0,2,0,0,1,0,1,4,-0.99
2019,Spring,19259,"Sandlin, Erin",ANTH 1102,3.69,16,NULL,11,0,2,0,0,0,13,12.5,1,0,11,0,0,0,0,0,2,0,0,0,2020,Spring,17266,4,23,NULL,22,0,0,0,0,0,22,4.4,0,0,22,0,0,0,0,0,0,0,0,0,0.31000000000000005
2019,Spring,19259,"Sandlin, Erin",ANTH 1102,3.69,16,NULL,11,0,2,0,0,0,13,12.5,1,0,11,0,0,0,0,0,2,0,0,0,2020,Spring,18032,4,13,NULL,13,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0.31000000000000005
2019,Spring,19260,"Marinelli, Nicholas",CRJU 1100,3.3,28,NULL,15,7,4,0,1,0,27,3.6,1,0,15,0,0,7,0,0,4,0,0,1,2020,Spring,18033,3.68,20,NULL,14,4,1,0,0,0,19,5,0,0,14,0,0,4,0,0,1,0,0,0,0.38000000000000034
2019,Spring,19265,"Jarrett, William",THEA 2040,2.33,20,NULL,5,4,5,0,4,0,18,25,1,0,5,0,0,4,0,0,5,0,0,4,2020,Spring,15962,1.73,11,NULL,2,1,3,2,3,0,11,45.5,0,0,2,0,0,1,0,0,3,0,2,3,-0.6000000000000001
2019,Spring,19265,"Jarrett, William",THEA 2040,2.33,20,NULL,5,4,5,0,4,0,18,25,1,0,5,0,0,4,0,0,5,0,0,4,2020,Spring,18036,1.79,22,NULL,3,4,0,1,6,0,14,68.2,0,0,3,0,0,4,0,0,0,0,1,6,-0.54
2019,Spring,19267,"Lindner, Rick",SCOM 1500,2.54,24,NULL,6,10,3,1,4,0,24,20.8,0,0,6,0,0,10,0,0,3,0,1,4,2020,Spring,15961,3.13,24,NULL,13,6,1,3,1,0,24,16.7,0,0,13,0,0,6,0,0,1,0,3,1,0.5899999999999999
2019,Spring,19267,"Lindner, Rick",SCOM 1500,2.54,24,NULL,6,10,3,1,4,0,24,20.8,0,0,6,0,0,10,0,0,3,0,1,4,2020,Spring,18046,3.52,24,NULL,14,8,0,1,0,0,23,8.3,0,0,14,0,0,8,0,0,0,0,1,0,0.98
2019,Spring,19268,"Beytin, Brooke",SCOM 1000,3.18,19,NULL,11,2,2,0,2,0,17,10.5,2,0,11,0,0,2,0,0,2,0,0,2,2020,Spring,15948,3.36,28,NULL,22,0,3,0,3,0,28,10.7,0,0,22,0,0,0,0,0,3,0,0,3,0.17999999999999972
2019,Spring,19268,"Beytin, Brooke",SCOM 1000,3.18,19,NULL,11,2,2,0,2,0,17,10.5,2,0,11,0,0,2,0,0,2,0,0,2,2020,Spring,15957,3.61,24,NULL,19,1,2,0,1,0,23,8.3,0,0,19,0,0,1,0,0,2,0,0,1,0.4299999999999997
2019,Spring,19270,"Denkinger, Shelly",PHIL 2030,2.85,28,NULL,9,5,3,0,3,0,20,32.1,2,0,9,0,0,5,0,0,3,0,0,3,2020,Spring,22876,3.67,16,NULL,10,5,0,0,0,0,15,6.3,0,0,10,0,0,5,0,0,0,0,0,0,0.8199999999999998
2019,Spring,19271,"Guyton, William",ANTH 2020,1.92,30,E,5,5,6,1,8,0,25,46.7,0,0,5,0,0,5,0,0,6,0,1,8,2020,Spring,18041,3.17,30,E,11,9,1,0,2,0,23,26.7,1,0,10,1,0,9,0,0,1,0,0,2,1.25
2019,Spring,19272,"Cody, Susan",CRJU 2200,2.11,31,E,4,5,12,4,3,0,28,32.3,0,0,4,0,0,5,0,0,12,0,4,3,2020,Spring,19235,1.88,17,H,1,6,3,2,4,0,16,41.2,0,0,1,0,0,6,0,0,3,0,2,4,-0.22999999999999998
2019,Spring,19275,"Hughes-Isley, Susan",SCOM 2050,3.5,25,NULL,15,6,3,0,0,0,24,4,0,0,15,0,0,6,0,0,3,0,0,0,2020,Spring,18045,3.52,25,NULL,14,10,1,0,0,0,25,0,0,0,14,0,0,10,0,0,1,0,0,0,0.020000000000000018
2019,Spring,19278,"Lindner, Rick",SCOM 1500,3.27,24,NULL,12,6,2,2,0,0,22,16.7,0,0,12,0,0,6,0,0,2,0,2,0,2020,Spring,15961,3.13,24,NULL,13,6,1,3,1,0,24,16.7,0,0,13,0,0,6,0,0,1,0,3,1,-0.14000000000000012
2019,Spring,19278,"Lindner, Rick",SCOM 1500,3.27,24,NULL,12,6,2,2,0,0,22,16.7,0,0,12,0,0,6,0,0,2,0,2,0,2020,Spring,18046,3.52,24,NULL,14,8,0,1,0,0,23,8.3,0,0,14,0,0,8,0,0,0,0,1,0,0.25
2019,Spring,19279,"O'Connor, Laurie",SCOM 2050,2.92,26,NULL,13,4,6,0,3,0,26,11.5,0,0,13,0,0,4,0,0,6,0,0,3,2020,Spring,22877,3.27,11,NULL,8,0,2,0,1,0,11,9.1,0,0,8,0,0,0,0,0,2,0,0,1,0.3500000000000001
2019,Spring,19280,"Wall, James",FLME 2700,2.88,27,NULL,7,10,6,2,0,0,25,14.8,0,0,7,0,0,10,0,0,6,0,2,0,2020,Spring,22925,2.24,29,NULL,6,4,6,8,1,0,25,41.4,1,0,6,0,0,4,0,0,6,0,8,1,-0.6399999999999997
2019,Spring,19281,"Meeks, Jennifer",PHIL 2010,3.56,30,NULL,21,2,3,0,1,0,27,13.3,0,0,21,0,0,2,0,0,3,0,0,1,2020,Spring,17006,3.64,28,NULL,21,5,1,1,0,0,28,3.6,0,0,21,0,0,5,0,0,1,0,1,0,0.08000000000000007
2019,Spring,19281,"Meeks, Jennifer",PHIL 2010,3.56,30,NULL,21,2,3,0,1,0,27,13.3,0,0,21,0,0,2,0,0,3,0,0,1,2020,Spring,18049,3.68,30,NULL,22,5,0,0,1,0,28,10,0,0,22,0,0,5,0,0,0,0,0,1,0.1200000000000001
2019,Spring,19282,"Galloway, Angus",ART 1301,3.64,22,NULL,18,2,1,0,1,0,22,4.6,0,0,18,0,0,2,0,0,1,0,0,1,2020,Spring,15983,3,30,H,14,7,3,1,3,0,28,20,0,0,14,0,0,7,0,0,3,0,1,3,-0.6400000000000001
2019,Spring,19282,"Galloway, Angus",ART 1301,3.64,22,NULL,18,2,1,0,1,0,22,4.6,0,0,18,0,0,2,0,0,1,0,0,1,2020,Spring,18372,3.41,27,H,20,2,2,2,1,0,27,11.1,0,0,20,0,0,2,0,0,2,0,2,1,-0.22999999999999998
2019,Spring,19285,"Anderson, Ebony",MATH 1001,2,27,NULL,3,7,5,5,4,0,24,44.4,0,0,3,0,0,7,0,0,5,0,5,4,2020,Spring,15457,1.88,10,NULL,2,0,3,1,2,0,8,40,1,0,2,0,0,0,0,0,3,0,1,2,-0.1200000000000001
2019,Spring,19285,"Anderson, Ebony",MATH 1001,2,27,NULL,3,7,5,5,4,0,24,44.4,0,0,3,0,0,7,0,0,5,0,5,4,2020,Spring,18052,1.46,27,NULL,3,4,5,1,11,0,24,51.9,1,0,3,0,0,4,0,0,5,0,1,11,-0.54
2019,Spring,19286,"Darrisaw, Amos",MATH 1001,2.25,30,NULL,3,9,10,4,2,0,28,26.7,0,0,3,0,0,9,0,0,10,0,4,2,2020,Spring,15454,1.62,29,NULL,2,7,5,3,9,0,26,51.7,0,0,2,0,0,7,0,0,5,0,3,9,-0.6299999999999999
2019,Spring,19287,"French, Chandra",MATH 0999,2.71,19,NULL,7,2,5,2,1,0,17,26.3,0,0,7,0,0,2,0,0,5,0,2,1,2020,Spring,23125,2,17,NULL,3,3,5,1,4,0,16,35.3,0,0,3,0,0,3,0,0,5,0,1,4,-0.71
2019,Spring,19292,"Hopkins, Robert",ECON 2106,3.3,25,NULL,15,4,2,0,2,0,23,16,0,0,15,0,0,4,0,0,2,0,0,2,2020,Spring,18055,2.73,17,NULL,4,5,5,0,1,0,15,17.7,0,0,4,0,0,5,0,0,5,0,0,1,-0.5699999999999998
2019,Spring,19292,"Hopkins, Robert",ECON 2106,3.3,25,NULL,15,4,2,0,2,0,23,16,0,0,15,0,0,4,0,0,2,0,0,2,2020,Spring,19408,2.67,35,NULL,9,13,4,5,2,0,33,25.7,0,0,9,0,0,13,0,0,4,0,5,2,-0.6299999999999999
2019,Spring,19295,"Brown, Joseph",CIS 2010,3.27,18,NULL,7,7,0,0,1,0,15,22.2,0,0,7,0,0,7,0,0,0,0,0,1,2020,Spring,14979,3.33,9,NULL,4,4,1,0,0,0,9,0,0,0,4,0,0,4,0,0,1,0,0,0,0.06000000000000005
2019,Spring,19295,"Brown, Joseph",CIS 2010,3.27,18,NULL,7,7,0,0,1,0,15,22.2,0,0,7,0,0,7,0,0,0,0,0,1,2020,Spring,16159,3.11,21,NULL,10,4,1,2,1,0,18,28.6,0,0,10,0,0,4,0,0,1,0,2,1,-0.16000000000000014
2019,Spring,19295,"Brown, Joseph",CIS 2010,3.27,18,NULL,7,7,0,0,1,0,15,22.2,0,0,7,0,0,7,0,0,0,0,0,1,2020,Spring,17067,2.94,19,NULL,10,3,2,0,3,0,18,15.8,1,0,10,0,0,3,0,0,2,0,0,3,-0.33000000000000007
2019,Spring,19295,"Brown, Joseph",CIS 2010,3.27,18,NULL,7,7,0,0,1,0,15,22.2,0,0,7,0,0,7,0,0,0,0,0,1,2020,Spring,18056,3.08,13,NULL,7,1,3,0,1,0,12,15.4,0,0,7,0,0,1,0,0,3,0,0,1,-0.18999999999999995
2019,Spring,19295,"Brown, Joseph",CIS 2010,3.27,18,NULL,7,7,0,0,1,0,15,22.2,0,0,7,0,0,7,0,0,0,0,0,1,2020,Spring,18286,0.86,9,NULL,0,0,2,2,3,0,7,77.8,0,0,0,0,0,0,0,0,2,0,2,3,-2.41
2019,Spring,19296,"Mullins, Linda",ACCT 2101,2.04,35,E,7,5,5,2,8,0,27,45.7,2,0,7,0,0,5,0,0,5,0,2,8,2020,Spring,18057,2.54,33,E,7,10,6,1,4,0,28,30.3,0,0,7,0,0,10,0,0,6,0,1,4,0.5
2019,Spring,19296,"Mullins, Linda",ACCT 2101,2.04,35,E,7,5,5,2,8,0,27,45.7,2,0,7,0,0,5,0,0,5,0,2,8,2020,Spring,18265,2.75,34,E,7,10,4,0,3,0,24,29.4,3,0,7,0,0,10,0,0,4,0,0,3,0.71
2019,Spring,19298,"Patterson, Joe",ACCT 2101,2.55,33,E,5,8,14,2,0,0,29,18.2,0,0,5,0,0,8,0,0,14,0,2,0,2020,Spring,18059,3.06,35,E,12,14,4,0,2,0,32,14.3,0,0,12,0,0,14,0,0,4,0,0,2,0.5100000000000002
2019,Spring,19298,"Patterson, Joe",ACCT 2101,2.55,33,E,5,8,14,2,0,0,29,18.2,0,0,5,0,0,8,0,0,14,0,2,0,2020,Spring,18266,3.07,35,E,15,6,4,0,3,0,28,22.9,2,0,15,0,0,6,0,0,4,0,0,3,0.52
2019,Spring,19298,"Patterson, Joe",ACCT 2101,2.55,33,E,5,8,14,2,0,0,29,18.2,0,0,5,0,0,8,0,0,14,0,2,0,2020,Spring,18269,2.56,33,E,6,7,12,0,2,0,27,24.2,0,0,6,0,0,7,0,0,12,0,0,2,0.010000000000000231
2019,Spring,19299,"Helms, James",CRJU 2200,3.07,31,NULL,15,8,4,0,3,0,30,9.7,1,0,15,0,0,8,0,0,4,0,0,3,2020,Spring,18060,3.18,24,NULL,11,6,4,0,1,0,22,12.5,0,0,11,0,0,6,0,0,4,0,0,1,0.11000000000000032
2019,Spring,19299,"Helms, James",CRJU 2200,3.07,31,NULL,15,8,4,0,3,0,30,9.7,1,0,15,0,0,8,0,0,4,0,0,3,2020,Spring,18446,3,31,NULL,15,9,3,0,4,0,31,12.9,0,0,15,0,0,9,0,0,3,0,0,4,-0.06999999999999984
2019,Spring,19300,"Makamu, Francis",ECON 2106,3.67,6,NULL,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,18061,3.2,11,NULL,5,4,0,0,1,0,10,18.2,0,0,5,0,0,4,0,0,0,0,0,1,-0.46999999999999975
2019,Spring,19305,"Yancey, Kathryn",ACCT 2102,2.19,28,E,2,11,5,6,2,0,26,35.7,0,0,2,0,0,11,0,0,5,0,6,2,2020,Spring,18064,2.71,20,E,3,10,2,0,2,0,17,25,0,0,3,0,0,10,0,0,2,0,0,2,0.52
2019,Spring,19306,"Damico, John",HIST 2110,2.11,36,NULL,5,6,9,3,5,0,28,38.9,2,0,5,0,0,6,0,0,9,0,3,5,2020,Spring,15987,2.56,35,NULL,9,12,6,3,4,0,34,22.9,0,0,9,0,0,12,0,0,6,0,3,4,0.4500000000000002
2019,Spring,19306,"Damico, John",HIST 2110,2.11,36,NULL,5,6,9,3,5,0,28,38.9,2,0,5,0,0,6,0,0,9,0,3,5,2020,Spring,15997,2.27,36,NULL,5,13,7,2,6,0,33,30.6,0,0,5,0,0,13,0,0,7,0,2,6,0.16000000000000014
2019,Spring,19306,"Damico, John",HIST 2110,2.11,36,NULL,5,6,9,3,5,0,28,38.9,2,0,5,0,0,6,0,0,9,0,3,5,2020,Spring,15998,2.47,34,NULL,8,10,5,2,5,0,30,29.4,1,0,8,0,0,10,0,0,5,0,2,5,0.3600000000000003
2019,Spring,19307,"King, Laura",ACCT 2102,3.25,35,E,17,10,3,0,2,0,32,14.3,0,0,17,0,0,10,0,0,3,0,0,2,2020,Spring,16917,3.23,14,E,9,2,0,0,2,0,13,21.4,0,0,9,0,0,2,0,0,0,0,0,2,-0.020000000000000018
2019,Spring,19307,"King, Laura",ACCT 2102,3.25,35,E,17,10,3,0,2,0,32,14.3,0,0,17,0,0,10,0,0,3,0,0,2,2020,Spring,18066,3.4,35,E,18,8,3,0,1,0,30,14.3,1,0,18,0,0,8,0,0,3,0,0,1,0.1499999999999999
2019,Spring,19307,"King, Laura",ACCT 2102,3.25,35,E,17,10,3,0,2,0,32,14.3,0,0,17,0,0,10,0,0,3,0,0,2,2020,Spring,18272,3.25,26,E,13,8,1,0,2,0,24,11.5,1,0,13,0,0,8,0,0,1,0,0,2,0
2019,Spring,19309,"Taylor, Barton",POLS 1101,1.48,34,NULL,3,5,7,5,11,0,31,52.9,1,0,3,0,0,5,0,0,7,0,5,11,2020,Spring,16184,1.73,29,NULL,2,7,2,5,6,0,22,48.3,4,0,2,0,0,7,0,0,2,0,5,6,0.25
2019,Spring,19309,"Taylor, Barton",POLS 1101,1.48,34,NULL,3,5,7,5,11,0,31,52.9,1,0,3,0,0,5,0,0,7,0,5,11,2020,Spring,16191,2.37,23,NULL,7,4,1,3,4,0,19,43.5,1,0,7,0,0,4,0,0,1,0,3,4,0.8900000000000001
2019,Spring,19310,"Waymon, Shun",POLS 1101,2.44,35,NULL,3,10,20,1,0,0,34,5.7,0,0,3,0,0,10,0,0,20,0,1,0,2020,Spring,16193,3,35,NULL,12,15,3,0,3,0,33,14.3,0,0,12,0,0,15,0,0,3,0,0,3,0.56
2019,Spring,19310,"Waymon, Shun",POLS 1101,2.44,35,NULL,3,10,20,1,0,0,34,5.7,0,0,3,0,0,10,0,0,20,0,1,0,2020,Spring,18068,2.91,34,NULL,13,9,7,0,3,0,32,14.7,0,0,13,0,0,9,0,0,7,0,0,3,0.4700000000000002
2019,Spring,19311,"King, Robert",POLS 1101,3.67,16,NULL,10,5,0,0,0,0,15,6.3,0,0,10,0,0,5,0,0,0,0,0,0,2020,Spring,16886,2.88,35,E,15,7,6,2,3,0,33,20,0,0,15,0,0,7,0,0,6,0,2,3,-0.79
2019,Spring,19311,"King, Robert",POLS 1101,3.67,16,NULL,10,5,0,0,0,0,15,6.3,0,0,10,0,0,5,0,0,0,0,0,0,2020,Spring,18069,3.65,18,NULL,14,2,0,0,1,0,17,11.1,0,0,14,0,0,2,0,0,0,0,0,1,-0.020000000000000018
2019,Spring,19311,"King, Robert",POLS 1101,3.67,16,NULL,10,5,0,0,0,0,15,6.3,0,0,10,0,0,5,0,0,0,0,0,0,2020,Spring,22497,3.18,35,E,17,9,6,1,1,0,34,8.6,0,0,17,0,0,9,0,0,6,0,1,1,-0.48999999999999977
2019,Spring,19312,"Adams, Teresa",CIS 2010,2.88,35,E,15,7,4,3,3,0,32,20,2,0,15,0,0,7,0,0,4,0,3,3,2020,Spring,16918,3.2,27,E,11,5,2,1,1,0,20,18.5,4,0,11,0,0,5,0,0,2,0,1,1,0.3200000000000003
2019,Spring,19312,"Adams, Teresa",CIS 2010,2.88,35,E,15,7,4,3,3,0,32,20,2,0,15,0,0,7,0,0,4,0,3,3,2020,Spring,16920,3.46,28,E,17,5,3,1,0,0,26,10.7,0,0,17,0,0,5,0,0,3,0,1,0,0.5800000000000001
2019,Spring,19312,"Adams, Teresa",CIS 2010,2.88,35,E,15,7,4,3,3,0,32,20,2,0,15,0,0,7,0,0,4,0,3,3,2020,Spring,16922,3.17,28,E,9,13,0,1,1,0,24,21.4,0,0,9,0,0,13,0,0,0,0,1,1,0.29000000000000004
