year_fall,term_fall,crn_fall,professor,course,gpa_fall,n_students_fall,instruction_method_fall,course_modality_fall,As_fall,Bs_fall,Cs_fall,Ds_fall,Fs_fall,withdrawal_while_failing_fall,As_through_WFs_fall,DWFs_fall,other_fall,A_plus_fall,A_regular_fall,A_minus_fall,B_plus_fall,B_regular_fall,B_minus_fall,C_plus_fall,C_regular_fall,C_minus_fall,D_regular_fall,F_regular_fall,term_year_fall,term_year_ordered_fall,course_prefix_fall,course_pnbr_fall,course_level_fall,year_spring,term_spring,crn_spring,gpa_spring,n_students_spring,instruction_method_spring,course_modality_spring,As_spring,Bs_spring,Cs_spring,Ds_spring,Fs_spring,withdrawal_while_failing_spring,As_through_WFs_spring,DWFs_spring,other_spring,A_plus_spring,A_regular_spring,A_minus_spring,B_plus_spring,B_regular_spring,B_minus_spring,C_plus_spring,C_regular_spring,C_minus_spring,D_regular_spring,F_regular_spring,term_year_spring,term_year_ordered_spring,course_prefix_spring,course_pnbr_spring,course_level_spring,diff,academic_year,course_modality,course_level
2019,Fall,93651,"Thompson, Lauren",HIST 2110,2.76,21,NULL,?,6,7,6,1,1,0,21,9.5,0,0,6,0,0,7,0,0,6,0,1,1,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,22502,2.76,30,NULL,?,9,9,8,1,2,0,29,13.3,0,0,9,0,0,9,0,0,8,0,1,2,Spring 2020,6,HIST ,2110,Undergraduate,0,2019-2020,?,Undergraduate
2019,Fall,93652,"Riggs, Jack",ENGL 1101,2.33,9,NULL,?,1,4,2,1,1,0,9,22.2,0,0,1,0,0,4,0,0,2,0,1,1,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,15000,1.5,19,NULL,?,2,4,2,0,8,0,16,57.9,0,0,2,0,0,4,0,0,2,0,0,8,Spring 2020,6,ENGL ,1101,Undergraduate,-0.8300000000000001,2019-2020,?,Undergraduate
2019,Fall,93652,"Riggs, Jack",ENGL 1101,2.33,9,NULL,?,1,4,2,1,1,0,9,22.2,0,0,1,0,0,4,0,0,2,0,1,1,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,20891,1.76,20,NULL,?,2,6,2,0,7,0,17,50,0,0,2,0,0,6,0,0,2,0,0,7,Spring 2020,6,ENGL ,1101,Undergraduate,-0.5700000000000001,2019-2020,?,Undergraduate
2019,Fall,93656,"Brotherton, Timothy",ENGL 1101,2.2,10,NULL,?,2,3,2,1,2,0,10,30,0,0,2,0,0,3,0,0,2,0,1,2,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,14998,1.95,24,NULL,?,1,7,4,10,0,0,22,50,0,0,1,0,0,7,0,0,4,0,10,0,Spring 2020,6,ENGL ,1101,Undergraduate,-0.2500000000000002,2019-2020,?,Undergraduate
2019,Fall,93656,"Brotherton, Timothy",ENGL 1101,2.2,10,NULL,?,2,3,2,1,2,0,10,30,0,0,2,0,0,3,0,0,2,0,1,2,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,18094,2.13,23,NULL,?,4,1,4,7,0,0,16,52.2,2,0,4,0,0,1,0,0,4,0,7,0,Spring 2020,6,ENGL ,1101,Undergraduate,-0.07000000000000028,2019-2020,?,Undergraduate
2019,Fall,93657,"Gautreaux, Ryan",SCOM 1000,2.8,21,T,Face-to-Face,6,10,1,1,2,0,20,19.1,0,1,3,2,2,6,2,0,0,1,1,2,Fall 2019,5,SCOM ,1000,Undergraduate,2020,Spring,14923,3.1,35,T,Face-to-Face,13,12,2,2,2,0,31,20,1,5,8,0,3,6,3,1,1,0,2,2,Spring 2020,6,SCOM ,1000,Undergraduate,0.30000000000000027,2019-2020,Face-to-Face,Undergraduate
2019,Fall,93660,"Simmons, Marcus",SCOM 1000,3.79,24,T,Face-to-Face,18,5,0,1,0,0,24,4.2,0,12,4,2,2,2,1,0,0,0,1,0,Fall 2019,5,SCOM ,1000,Undergraduate,2020,Spring,14918,2.88,35,T,Face-to-Face,11,9,10,2,1,0,33,14.3,0,3,5,3,5,1,3,4,5,1,2,1,Spring 2020,6,SCOM ,1000,Undergraduate,-0.9100000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,93661,"Simmons, Marcus",SCOM 1000,3.42,20,T,Face-to-Face,11,6,2,0,0,0,19,5,0,3,3,5,2,2,2,1,0,1,0,0,Fall 2019,5,SCOM ,1000,Undergraduate,2020,Spring,14918,2.88,35,T,Face-to-Face,11,9,10,2,1,0,33,14.3,0,3,5,3,5,1,3,4,5,1,2,1,Spring 2020,6,SCOM ,1000,Undergraduate,-0.54,2019-2020,Face-to-Face,Undergraduate
2019,Fall,93662,"Little, April",HIST 2110,2.53,21,NULL,?,5,7,3,1,3,0,19,23.8,1,0,5,0,0,7,0,0,3,0,1,3,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,15730,2.32,32,NULL,?,7,7,7,2,5,0,28,28.1,2,0,7,0,0,7,0,0,7,0,2,5,Spring 2020,6,HIST ,2110,Undergraduate,-0.20999999999999996,2019-2020,?,Undergraduate
2019,Fall,93662,"Little, April",HIST 2110,2.53,21,NULL,?,5,7,3,1,3,0,19,23.8,1,0,5,0,0,7,0,0,3,0,1,3,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,15732,2.36,34,NULL,?,6,13,6,3,5,0,33,26.5,0,0,6,0,0,13,0,0,6,0,3,5,Spring 2020,6,HIST ,2110,Undergraduate,-0.16999999999999993,2019-2020,?,Undergraduate
2019,Fall,93662,"Little, April",HIST 2110,2.53,21,NULL,?,5,7,3,1,3,0,19,23.8,1,0,5,0,0,7,0,0,3,0,1,3,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,15733,2.22,19,NULL,?,4,5,4,1,4,0,18,31.6,0,0,4,0,0,5,0,0,4,0,1,4,Spring 2020,6,HIST ,2110,Undergraduate,-0.3099999999999996,2019-2020,?,Undergraduate
2019,Fall,93669,"Hall, Barbara",ENGL 1101,3.6,6,NULL,?,4,0,1,0,0,0,5,16.7,0,0,4,0,0,0,0,0,1,0,0,0,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,16161,2.2,23,E,Online,4,6,5,0,5,0,20,34.8,0,0,4,0,0,6,0,0,5,0,0,5,Spring 2020,6,ENGL ,1101,Undergraduate,-1.4,2019-2020,?,Undergraduate
2019,Fall,93671,"Kelley, Gregory",ENGL 1101,3.33,12,NULL,?,6,4,2,0,0,0,12,0,0,0,6,0,0,4,0,0,2,0,0,0,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,18095,3.22,24,NULL,?,12,8,1,0,2,0,23,12.5,0,0,12,0,0,8,0,0,1,0,0,2,Spring 2020,6,ENGL ,1101,Undergraduate,-0.10999999999999988,2019-2020,?,Undergraduate
2019,Fall,93671,"Kelley, Gregory",ENGL 1101,3.33,12,NULL,?,6,4,2,0,0,0,12,0,0,0,6,0,0,4,0,0,2,0,0,0,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,18096,2.81,23,NULL,?,12,3,1,0,5,0,21,26.1,1,0,12,0,0,3,0,0,1,0,0,5,Spring 2020,6,ENGL ,1101,Undergraduate,-0.52,2019-2020,?,Undergraduate
2019,Fall,93673,"Pendarvis, Denise",MATH 1001,2,9,NULL,?,2,2,1,0,3,0,8,44.4,0,0,2,0,0,2,0,0,1,0,0,3,Fall 2019,5,MATH ,1001,Undergraduate,2020,Spring,18186,3,9,NULL,?,2,3,2,0,0,0,7,22.2,0,0,2,0,0,3,0,0,2,0,0,0,Spring 2020,6,MATH ,1001,Undergraduate,1,2019-2020,?,Undergraduate
2019,Fall,93673,"Pendarvis, Denise",MATH 1001,2,9,NULL,?,2,2,1,0,3,0,8,44.4,0,0,2,0,0,2,0,0,1,0,0,3,Fall 2019,5,MATH ,1001,Undergraduate,2020,Spring,18187,3.19,29,NULL,?,14,6,6,0,1,0,27,10.3,0,0,14,0,0,6,0,0,6,0,0,1,Spring 2020,6,MATH ,1001,Undergraduate,1.19,2019-2020,?,Undergraduate
2019,Fall,93673,"Pendarvis, Denise",MATH 1001,2,9,NULL,?,2,2,1,0,3,0,8,44.4,0,0,2,0,0,2,0,0,1,0,0,3,Fall 2019,5,MATH ,1001,Undergraduate,2020,Spring,20846,2.29,23,NULL,?,5,4,3,1,4,0,17,43.5,1,0,5,0,0,4,0,0,3,0,1,4,Spring 2020,6,MATH ,1001,Undergraduate,0.29000000000000004,2019-2020,?,Undergraduate
2019,Fall,93673,"Pendarvis, Denise",MATH 1001,2,9,NULL,?,2,2,1,0,3,0,8,44.4,0,0,2,0,0,2,0,0,1,0,0,3,Fall 2019,5,MATH ,1001,Undergraduate,2020,Spring,22369,2.41,30,NULL,?,8,8,6,2,5,0,29,26.7,0,0,8,0,0,8,0,0,6,0,2,5,Spring 2020,6,MATH ,1001,Undergraduate,0.41000000000000014,2019-2020,?,Undergraduate
2019,Fall,93674,"Harrell, Sarah",ENGL 1101,2.43,7,NULL,?,4,0,0,1,2,0,7,42.9,0,0,4,0,0,0,0,0,0,0,1,2,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,15010,1.8,17,NULL,?,3,1,3,6,2,0,15,52.9,1,0,3,0,0,1,0,0,3,0,6,2,Spring 2020,6,ENGL ,1101,Undergraduate,-0.6300000000000001,2019-2020,?,Undergraduate
2019,Fall,93674,"Harrell, Sarah",ENGL 1101,2.43,7,NULL,?,4,0,0,1,2,0,7,42.9,0,0,4,0,0,0,0,0,0,0,1,2,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,18099,1.69,15,NULL,?,3,3,0,1,6,0,13,60,0,0,3,0,0,3,0,0,0,0,1,6,Spring 2020,6,ENGL ,1101,Undergraduate,-0.7400000000000002,2019-2020,?,Undergraduate
2019,Fall,93674,"Harrell, Sarah",ENGL 1101,2.43,7,NULL,?,4,0,0,1,2,0,7,42.9,0,0,4,0,0,0,0,0,0,0,1,2,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,22842,2.69,20,NULL,?,7,4,1,1,3,0,16,35,1,0,7,0,0,4,0,0,1,0,1,3,Spring 2020,6,ENGL ,1101,Undergraduate,0.2599999999999998,2019-2020,?,Undergraduate
2019,Fall,93677,"Evans, Michael",POLS 1101,3.05,42,H,Hybrid,17,14,5,0,5,0,41,14.3,0,7,4,6,10,3,1,5,0,0,0,5,Fall 2019,5,POLS ,1101,Undergraduate,2020,Spring,13888,3.75,416,E,Online,294,74,16,1,6,0,391,5.3,10,139,93,62,40,24,10,7,9,0,1,6,Spring 2020,6,POLS ,1101,Undergraduate,0.7000000000000002,2019-2020,Hybrid,Undergraduate
2019,Fall,93677,"Evans, Michael",POLS 1101,3.05,42,H,Hybrid,17,14,5,0,5,0,41,14.3,0,7,4,6,10,3,1,5,0,0,0,5,Fall 2019,5,POLS ,1101,Undergraduate,2020,Spring,22732,3.48,50,E,Online,26,19,2,0,1,0,48,4,1,10,12,4,5,8,6,0,2,0,0,1,Spring 2020,6,POLS ,1101,Undergraduate,0.43000000000000016,2019-2020,Hybrid,Undergraduate
2019,Fall,93679,"Harris, Michelle",CRJU 3020,2.97,35,T,Face-to-Face,10,16,6,1,1,0,34,8.6,0,2,5,3,3,10,3,2,3,1,1,1,Fall 2019,5,CRJU ,3020,Undergraduate,2020,Spring,17733,2.86,35,T,Face-to-Face,13,12,8,1,1,0,35,5.7,0,0,4,9,2,4,6,0,4,4,1,1,Spring 2020,6,CRJU ,3020,Undergraduate,-0.11000000000000032,2019-2020,Face-to-Face,Undergraduate
2019,Fall,93682,"Malhotra, Charoo",MATH 1001,2.27,12,NULL,?,4,2,1,1,3,0,11,41.7,0,0,4,0,0,2,0,0,1,0,1,3,Fall 2019,5,MATH ,1001,Undergraduate,2020,Spring,16379,2.1,22,NULL,?,5,6,2,0,7,0,20,40.9,0,0,5,0,0,6,0,0,2,0,0,7,Spring 2020,6,MATH ,1001,Undergraduate,-0.16999999999999993,2019-2020,?,Undergraduate
2019,Fall,93682,"Malhotra, Charoo",MATH 1001,2.27,12,NULL,?,4,2,1,1,3,0,11,41.7,0,0,4,0,0,2,0,0,1,0,1,3,Fall 2019,5,MATH ,1001,Undergraduate,2020,Spring,20386,1.55,26,NULL,?,1,5,7,1,8,0,22,46.2,1,0,1,0,0,5,0,0,7,0,1,8,Spring 2020,6,MATH ,1001,Undergraduate,-0.72,2019-2020,?,Undergraduate
2019,Fall,93682,"Malhotra, Charoo",MATH 1001,2.27,12,NULL,?,4,2,1,1,3,0,11,41.7,0,0,4,0,0,2,0,0,1,0,1,3,Fall 2019,5,MATH ,1001,Undergraduate,2020,Spring,20845,1.32,21,NULL,?,1,3,6,0,9,0,19,52.4,0,0,1,0,0,3,0,0,6,0,0,9,Spring 2020,6,MATH ,1001,Undergraduate,-0.95,2019-2020,?,Undergraduate
2019,Fall,93683,"Du, Hong",MATH 1001,1.57,7,NULL,?,1,1,1,2,2,0,7,57.1,0,0,1,0,0,1,0,0,1,0,2,2,Fall 2019,5,MATH ,1001,Undergraduate,2020,Spring,18188,2.45,29,NULL,?,5,7,4,0,4,0,20,41.4,1,0,5,0,0,7,0,0,4,0,0,4,Spring 2020,6,MATH ,1001,Undergraduate,0.8800000000000001,2019-2020,?,Undergraduate
2019,Fall,93683,"Du, Hong",MATH 1001,1.57,7,NULL,?,1,1,1,2,2,0,7,57.1,0,0,1,0,0,1,0,0,1,0,2,2,Fall 2019,5,MATH ,1001,Undergraduate,2020,Spring,20387,2.45,26,NULL,?,5,9,3,1,4,0,22,30.8,1,0,5,0,0,9,0,0,3,0,1,4,Spring 2020,6,MATH ,1001,Undergraduate,0.8800000000000001,2019-2020,?,Undergraduate
2019,Fall,93683,"Du, Hong",MATH 1001,1.57,7,NULL,?,1,1,1,2,2,0,7,57.1,0,0,1,0,0,1,0,0,1,0,2,2,Fall 2019,5,MATH ,1001,Undergraduate,2020,Spring,22370,2.52,23,NULL,?,8,5,2,2,4,0,21,34.8,0,0,8,0,0,5,0,0,2,0,2,4,Spring 2020,6,MATH ,1001,Undergraduate,0.95,2019-2020,?,Undergraduate
2019,Fall,93686,"Malhotra, Charoo",MATH 1111,2.6,10,NULL,?,3,3,1,3,0,0,10,30,0,0,3,0,0,3,0,0,1,0,3,0,Fall 2019,5,MATH ,1111,Undergraduate,2020,Spring,17077,2.92,31,NULL,?,9,9,5,0,2,0,25,25.8,0,0,9,0,0,9,0,0,5,0,0,2,Spring 2020,6,MATH ,1111,Undergraduate,0.31999999999999984,2019-2020,?,Undergraduate
2019,Fall,93686,"Malhotra, Charoo",MATH 1111,2.6,10,NULL,?,3,3,1,3,0,0,10,30,0,0,3,0,0,3,0,0,1,0,3,0,Fall 2019,5,MATH ,1111,Undergraduate,2020,Spring,17080,3.05,25,NULL,?,11,7,1,0,3,0,22,24,0,0,11,0,0,7,0,0,1,0,0,3,Spring 2020,6,MATH ,1111,Undergraduate,0.44999999999999973,2019-2020,?,Undergraduate
2019,Fall,93689,"Cantrell, Owen",PERS 2003,2,31,NULL,?,4,10,2,2,8,0,26,48.4,0,0,4,0,0,10,0,0,2,0,2,8,Fall 2019,5,PERS ,2003,Undergraduate,2020,Spring,19702,3.55,11,NULL,?,9,1,0,0,1,0,11,9.1,0,0,9,0,0,1,0,0,0,0,0,1,Spring 2020,6,PERS ,2003,Undergraduate,1.5499999999999998,2019-2020,?,Undergraduate
2019,Fall,93689,"Cantrell, Owen",PERS 2003,2,31,NULL,?,4,10,2,2,8,0,26,48.4,0,0,4,0,0,10,0,0,2,0,2,8,Fall 2019,5,PERS ,2003,Undergraduate,2020,Spring,19908,2.72,36,NULL,?,10,13,3,2,4,0,32,27.8,0,0,10,0,0,13,0,0,3,0,2,4,Spring 2020,6,PERS ,2003,Undergraduate,0.7200000000000002,2019-2020,?,Undergraduate
2019,Fall,93690,"Burgis, Benjamin",PHIL 1010,3.67,15,NULL,?,8,4,0,0,0,0,12,20,0,0,8,0,0,4,0,0,0,0,0,0,Fall 2019,5,PHIL ,1010,Undergraduate,2020,Spring,15734,3.53,36,NULL,?,26,4,2,0,2,0,34,11.1,0,0,26,0,0,4,0,0,2,0,0,2,Spring 2020,6,PHIL ,1010,Undergraduate,-0.14000000000000012,2019-2020,?,Undergraduate
2019,Fall,93690,"Burgis, Benjamin",PHIL 1010,3.67,15,NULL,?,8,4,0,0,0,0,12,20,0,0,8,0,0,4,0,0,0,0,0,0,Fall 2019,5,PHIL ,1010,Undergraduate,2020,Spring,17151,3.15,33,NULL,?,20,6,3,0,4,0,33,12.1,0,0,20,0,0,6,0,0,3,0,0,4,Spring 2020,6,PHIL ,1010,Undergraduate,-0.52,2019-2020,?,Undergraduate
2019,Fall,93690,"Burgis, Benjamin",PHIL 1010,3.67,15,NULL,?,8,4,0,0,0,0,12,20,0,0,8,0,0,4,0,0,0,0,0,0,Fall 2019,5,PHIL ,1010,Undergraduate,2020,Spring,18162,3.38,34,NULL,?,24,4,0,0,4,0,32,17.7,0,0,24,0,0,4,0,0,0,0,0,4,Spring 2020,6,PHIL ,1010,Undergraduate,-0.29000000000000004,2019-2020,?,Undergraduate
2019,Fall,93690,"Burgis, Benjamin",PHIL 1010,3.67,15,NULL,?,8,4,0,0,0,0,12,20,0,0,8,0,0,4,0,0,0,0,0,0,Fall 2019,5,PHIL ,1010,Undergraduate,2020,Spring,21691,3.06,37,NULL,?,20,5,3,0,5,0,33,24.3,0,0,20,0,0,5,0,0,3,0,0,5,Spring 2020,6,PHIL ,1010,Undergraduate,-0.6099999999999999,2019-2020,?,Undergraduate
2019,Fall,93691,"Burgis, Benjamin",PHIL 1010,3.56,16,NULL,?,12,1,3,0,0,0,16,0,0,0,12,0,0,1,0,0,3,0,0,0,Fall 2019,5,PHIL ,1010,Undergraduate,2020,Spring,15734,3.53,36,NULL,?,26,4,2,0,2,0,34,11.1,0,0,26,0,0,4,0,0,2,0,0,2,Spring 2020,6,PHIL ,1010,Undergraduate,-0.03000000000000025,2019-2020,?,Undergraduate
2019,Fall,93691,"Burgis, Benjamin",PHIL 1010,3.56,16,NULL,?,12,1,3,0,0,0,16,0,0,0,12,0,0,1,0,0,3,0,0,0,Fall 2019,5,PHIL ,1010,Undergraduate,2020,Spring,17151,3.15,33,NULL,?,20,6,3,0,4,0,33,12.1,0,0,20,0,0,6,0,0,3,0,0,4,Spring 2020,6,PHIL ,1010,Undergraduate,-0.41000000000000014,2019-2020,?,Undergraduate
2019,Fall,93691,"Burgis, Benjamin",PHIL 1010,3.56,16,NULL,?,12,1,3,0,0,0,16,0,0,0,12,0,0,1,0,0,3,0,0,0,Fall 2019,5,PHIL ,1010,Undergraduate,2020,Spring,18162,3.38,34,NULL,?,24,4,0,0,4,0,32,17.7,0,0,24,0,0,4,0,0,0,0,0,4,Spring 2020,6,PHIL ,1010,Undergraduate,-0.18000000000000016,2019-2020,?,Undergraduate
2019,Fall,93691,"Burgis, Benjamin",PHIL 1010,3.56,16,NULL,?,12,1,3,0,0,0,16,0,0,0,12,0,0,1,0,0,3,0,0,0,Fall 2019,5,PHIL ,1010,Undergraduate,2020,Spring,21691,3.06,37,NULL,?,20,5,3,0,5,0,33,24.3,0,0,20,0,0,5,0,0,3,0,0,5,Spring 2020,6,PHIL ,1010,Undergraduate,-0.5,2019-2020,?,Undergraduate
2019,Fall,93692,"Burgis, Benjamin",PHIL 1010,3.57,16,NULL,?,11,2,0,0,1,0,14,18.8,0,0,11,0,0,2,0,0,0,0,0,1,Fall 2019,5,PHIL ,1010,Undergraduate,2020,Spring,15734,3.53,36,NULL,?,26,4,2,0,2,0,34,11.1,0,0,26,0,0,4,0,0,2,0,0,2,Spring 2020,6,PHIL ,1010,Undergraduate,-0.040000000000000036,2019-2020,?,Undergraduate
2019,Fall,93692,"Burgis, Benjamin",PHIL 1010,3.57,16,NULL,?,11,2,0,0,1,0,14,18.8,0,0,11,0,0,2,0,0,0,0,0,1,Fall 2019,5,PHIL ,1010,Undergraduate,2020,Spring,17151,3.15,33,NULL,?,20,6,3,0,4,0,33,12.1,0,0,20,0,0,6,0,0,3,0,0,4,Spring 2020,6,PHIL ,1010,Undergraduate,-0.41999999999999993,2019-2020,?,Undergraduate
2019,Fall,93692,"Burgis, Benjamin",PHIL 1010,3.57,16,NULL,?,11,2,0,0,1,0,14,18.8,0,0,11,0,0,2,0,0,0,0,0,1,Fall 2019,5,PHIL ,1010,Undergraduate,2020,Spring,18162,3.38,34,NULL,?,24,4,0,0,4,0,32,17.7,0,0,24,0,0,4,0,0,0,0,0,4,Spring 2020,6,PHIL ,1010,Undergraduate,-0.18999999999999995,2019-2020,?,Undergraduate
2019,Fall,93692,"Burgis, Benjamin",PHIL 1010,3.57,16,NULL,?,11,2,0,0,1,0,14,18.8,0,0,11,0,0,2,0,0,0,0,0,1,Fall 2019,5,PHIL ,1010,Undergraduate,2020,Spring,21691,3.06,37,NULL,?,20,5,3,0,5,0,33,24.3,0,0,20,0,0,5,0,0,3,0,0,5,Spring 2020,6,PHIL ,1010,Undergraduate,-0.5099999999999998,2019-2020,?,Undergraduate
2019,Fall,93693,"Burgis, Benjamin",PHIL 2010,3.25,13,NULL,?,6,3,3,0,0,0,12,7.7,0,0,6,0,0,3,0,0,3,0,0,0,Fall 2019,5,PHIL ,2010,Undergraduate,2020,Spring,15735,3.91,34,NULL,?,29,3,0,0,0,0,32,5.9,0,0,29,0,0,3,0,0,0,0,0,0,Spring 2020,6,PHIL ,2010,Undergraduate,0.6600000000000001,2019-2020,?,Undergraduate
2019,Fall,93696,"Cherenet, Fasil",POLS 2401,3.21,19,NULL,?,7,9,3,0,0,0,19,0,0,0,7,0,0,9,0,0,3,0,0,0,Fall 2019,5,POLS ,2401,Undergraduate,2020,Spring,15742,3.13,23,NULL,?,7,12,4,0,0,0,23,0,0,0,7,0,0,12,0,0,4,0,0,0,Spring 2020,6,POLS ,2401,Undergraduate,-0.08000000000000007,2019-2020,?,Undergraduate
2019,Fall,93696,"Cherenet, Fasil",POLS 2401,3.21,19,NULL,?,7,9,3,0,0,0,19,0,0,0,7,0,0,9,0,0,3,0,0,0,Fall 2019,5,POLS ,2401,Undergraduate,2020,Spring,21450,3.25,16,NULL,?,6,4,1,1,0,0,12,18.8,2,0,6,0,0,4,0,0,1,0,1,0,Spring 2020,6,POLS ,2401,Undergraduate,0.040000000000000036,2019-2020,?,Undergraduate
2019,Fall,93698,"Cherenet, Fasil",POLS 1101,3,11,NULL,?,2,6,2,0,0,0,10,0,1,0,2,0,0,6,0,0,2,0,0,0,Fall 2019,5,POLS ,1101,Undergraduate,2020,Spring,15738,2.79,34,NULL,?,15,9,2,1,6,0,33,23.5,0,0,15,0,0,9,0,0,2,0,1,6,Spring 2020,6,POLS ,1101,Undergraduate,-0.20999999999999996,2019-2020,?,Undergraduate
2019,Fall,93698,"Cherenet, Fasil",POLS 1101,3,11,NULL,?,2,6,2,0,0,0,10,0,1,0,2,0,0,6,0,0,2,0,0,0,Fall 2019,5,POLS ,1101,Undergraduate,2020,Spring,15740,2.69,32,NULL,?,14,6,2,0,7,0,29,31.3,0,0,14,0,0,6,0,0,2,0,0,7,Spring 2020,6,POLS ,1101,Undergraduate,-0.31000000000000005,2019-2020,?,Undergraduate
2019,Fall,93698,"Cherenet, Fasil",POLS 1101,3,11,NULL,?,2,6,2,0,0,0,10,0,1,0,2,0,0,6,0,0,2,0,0,0,Fall 2019,5,POLS ,1101,Undergraduate,2020,Spring,17147,3.38,34,NULL,?,20,6,4,2,0,0,32,11.8,0,0,20,0,0,6,0,0,4,0,2,0,Spring 2020,6,POLS ,1101,Undergraduate,0.3799999999999999,2019-2020,?,Undergraduate
2019,Fall,93698,"Cherenet, Fasil",POLS 1101,3,11,NULL,?,2,6,2,0,0,0,10,0,1,0,2,0,0,6,0,0,2,0,0,0,Fall 2019,5,POLS ,1101,Undergraduate,2020,Spring,22260,2.96,29,NULL,?,16,4,3,1,4,0,28,20.7,0,0,16,0,0,4,0,0,3,0,1,4,Spring 2020,6,POLS ,1101,Undergraduate,-0.040000000000000036,2019-2020,?,Undergraduate
2019,Fall,93700,"Cherenet, Fasil",POLS 1101,3.18,23,NULL,?,7,12,3,0,0,0,22,0,1,0,7,0,0,12,0,0,3,0,0,0,Fall 2019,5,POLS ,1101,Undergraduate,2020,Spring,15738,2.79,34,NULL,?,15,9,2,1,6,0,33,23.5,0,0,15,0,0,9,0,0,2,0,1,6,Spring 2020,6,POLS ,1101,Undergraduate,-0.3900000000000001,2019-2020,?,Undergraduate
2019,Fall,93700,"Cherenet, Fasil",POLS 1101,3.18,23,NULL,?,7,12,3,0,0,0,22,0,1,0,7,0,0,12,0,0,3,0,0,0,Fall 2019,5,POLS ,1101,Undergraduate,2020,Spring,15740,2.69,32,NULL,?,14,6,2,0,7,0,29,31.3,0,0,14,0,0,6,0,0,2,0,0,7,Spring 2020,6,POLS ,1101,Undergraduate,-0.4900000000000002,2019-2020,?,Undergraduate
2019,Fall,93700,"Cherenet, Fasil",POLS 1101,3.18,23,NULL,?,7,12,3,0,0,0,22,0,1,0,7,0,0,12,0,0,3,0,0,0,Fall 2019,5,POLS ,1101,Undergraduate,2020,Spring,17147,3.38,34,NULL,?,20,6,4,2,0,0,32,11.8,0,0,20,0,0,6,0,0,4,0,2,0,Spring 2020,6,POLS ,1101,Undergraduate,0.19999999999999973,2019-2020,?,Undergraduate
2019,Fall,93700,"Cherenet, Fasil",POLS 1101,3.18,23,NULL,?,7,12,3,0,0,0,22,0,1,0,7,0,0,12,0,0,3,0,0,0,Fall 2019,5,POLS ,1101,Undergraduate,2020,Spring,22260,2.96,29,NULL,?,16,4,3,1,4,0,28,20.7,0,0,16,0,0,4,0,0,3,0,1,4,Spring 2020,6,POLS ,1101,Undergraduate,-0.2200000000000002,2019-2020,?,Undergraduate
2019,Fall,93701,"Cherenet, Fasil",POLS 1101,2.77,26,NULL,?,10,5,3,0,4,0,22,26.9,1,0,10,0,0,5,0,0,3,0,0,4,Fall 2019,5,POLS ,1101,Undergraduate,2020,Spring,15738,2.79,34,NULL,?,15,9,2,1,6,0,33,23.5,0,0,15,0,0,9,0,0,2,0,1,6,Spring 2020,6,POLS ,1101,Undergraduate,0.020000000000000018,2019-2020,?,Undergraduate
2019,Fall,93701,"Cherenet, Fasil",POLS 1101,2.77,26,NULL,?,10,5,3,0,4,0,22,26.9,1,0,10,0,0,5,0,0,3,0,0,4,Fall 2019,5,POLS ,1101,Undergraduate,2020,Spring,15740,2.69,32,NULL,?,14,6,2,0,7,0,29,31.3,0,0,14,0,0,6,0,0,2,0,0,7,Spring 2020,6,POLS ,1101,Undergraduate,-0.08000000000000007,2019-2020,?,Undergraduate
2019,Fall,93701,"Cherenet, Fasil",POLS 1101,2.77,26,NULL,?,10,5,3,0,4,0,22,26.9,1,0,10,0,0,5,0,0,3,0,0,4,Fall 2019,5,POLS ,1101,Undergraduate,2020,Spring,17147,3.38,34,NULL,?,20,6,4,2,0,0,32,11.8,0,0,20,0,0,6,0,0,4,0,2,0,Spring 2020,6,POLS ,1101,Undergraduate,0.6099999999999999,2019-2020,?,Undergraduate
2019,Fall,93701,"Cherenet, Fasil",POLS 1101,2.77,26,NULL,?,10,5,3,0,4,0,22,26.9,1,0,10,0,0,5,0,0,3,0,0,4,Fall 2019,5,POLS ,1101,Undergraduate,2020,Spring,22260,2.96,29,NULL,?,16,4,3,1,4,0,28,20.7,0,0,16,0,0,4,0,0,3,0,1,4,Spring 2020,6,POLS ,1101,Undergraduate,0.18999999999999995,2019-2020,?,Undergraduate
